 "x_c",  "y_c",  "u_c",  "v_c",  "x",  "y",  "u",  "v",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "Xp",  "Yp"
0.0435916,30.2962,-0.133212,0.997036,1025,329,-3.05591,-22.8722,-0.00146311,0.00668554,0.00157949,0.00698099,-0.00175856,1.38588,0.0087947,-0.0896204,31.2932
0.305141,30.2962,-0.134026,0.998831,1031,329,-3.07453,-22.9134,-0.00147477,0.00669141,0.00160942,0.00699715,-0.00178051,1.38306,0.00882912,0.171115,31.295
0.566691,30.2962,-0.135612,1.00054,1037,329,-3.11093,-22.9526,-0.00145291,0.00668512,0.00165469,0.0070087,-0.00177649,1.37768,0.00888038,0.431079,31.2967
0.828241,30.2962,-0.137086,1.00184,1043,329,-3.14475,-22.9824,-0.00139441,0.00666126,0.00170464,0.00700712,-0.00174027,1.37062,0.00883209,0.691155,31.298
1.08979,30.2962,-0.136815,1.00353,1049,329,-3.1385,-23.0212,-0.00131588,0.00662589,0.00174887,0.00699395,-0.00168394,1.36337,0.00876748,0.952977,31.2997
1.35134,30.2962,-0.136378,1.00529,1055,329,-3.12852,-23.0615,-0.00124769,0.00658347,0.00178363,0.00697057,-0.00163479,1.35708,0.00852403,1.21496,31.3015
1.61289,30.2962,-0.136501,1.00692,1061,329,-3.1313,-23.0989,-0.00117262,0.00653059,0.0018132,0.00693605,-0.00157807,1.3508,0.00804545,1.47639,31.3031
1.87444,30.2962,-0.137453,1.00856,1067,329,-3.1532,-23.1366,-0.00108591,0.00645737,0.00183783,0.00688132,-0.00150985,1.34409,0.00812748,1.73699,31.3048
2.13599,30.2962,-0.138304,1.0108,1073,329,-3.17279,-23.1879,-0.000999352,0.00637199,0.00185518,0.00681256,-0.00143992,1.33763,0.00783102,1.99769,31.307
2.39754,30.2962,-0.138406,1.01306,1079,329,-3.17511,-23.2397,-0.000900029,0.00629197,0.00184577,0.00673801,-0.00134607,1.33369,0.00737163,2.25913,31.3092
2.65909,30.2962,-0.138714,1.01564,1085,329,-3.1821,-23.2989,-0.000786761,0.00621003,0.00178458,0.00663891,-0.00121564,1.33494,0.0070589,2.52038,31.3118
2.92064,30.2962,-0.139028,1.01828,1091,329,-3.18936,-23.3594,-0.000710334,0.00611335,0.00168125,0.00650509,-0.00110208,1.34187,0.00753847,2.78161,31.3145
3.18219,30.2962,-0.139076,1.02055,1097,329,-3.19043,-23.4116,-0.000710738,0.0060066,0.00155019,0.00634709,-0.00105123,1.35459,0.00880102,3.04311,31.3167
3.44374,30.2962,-0.138805,1.02253,1103,329,-3.18419,-23.4571,-0.000756279,0.00591272,0.00139279,0.00619191,-0.00103547,1.37297,0.00950582,3.30493,31.3187
3.70529,30.2962,-0.138177,1.02382,1109,329,-3.16985,-23.4867,-0.000806774,0.0058308,0.00120938,0.00604428,-0.00102026,1.39607,0.00973926,3.56711,31.32
3.96684,30.2962,-0.137873,1.02542,1115,329,-3.16284,-23.5232,-0.000861348,0.00576425,0.00101101,0.00591509,-0.00101219,1.42269,0.0100335,3.82897,31.3216
4.22839,30.2962,-0.138102,1.0271,1121,329,-3.16814,-23.5619,-0.000930409,0.00572084,0.000825118,0.00582167,-0.00103124,1.4492,0.0106677,4.09029,31.3233
4.48994,30.2962,-0.13889,1.02849,1127,329,-3.18616,-23.5938,-0.00101451,0.00570397,0.000672217,0.00577057,-0.00108111,1.47205,0.0118675,4.35105,31.3247
4.75149,30.2962,-0.139528,1.02961,1133,329,-3.20086,-23.6194,-0.00110179,0.00571663,0.00055456,0.00576143,-0.0011466,1.49017,0.0128542,4.61196,31.3258
5.01304,30.2962,-0.139965,1.03148,1139,329,-3.2108,-23.6624,-0.00116946,0.00575182,0.000472361,0.00578391,-0.00120155,1.50297,0.0136513,4.87307,31.3277
5.27459,30.2962,-0.140289,1.03358,1145,329,-3.21821,-23.7105,-0.00123134,0.00581597,0.00042705,0.00584176,-0.00125713,1.51049,0.013709,5.1343,31.3298
5.53614,30.2962,-0.140092,1.03519,1151,329,-3.21371,-23.7474,-0.0013197,0.00591293,0.000414961,0.00593666,-0.00134343,1.51367,0.0126253,5.39605,31.3314
5.79769,30.2962,-0.139731,1.0362,1157,329,-3.20548,-23.7707,-0.00140873,0.00603353,0.000415904,0.0060567,-0.0014319,1.51514,0.0109475,5.65796,31.3324
6.05924,30.2962,-0.139731,1.03745,1163,329,-3.20543,-23.7994,-0.00146051,0.00615995,0.000414193,0.0061824,-0.00148296,1.51666,0.00927343,5.91951,31.3336
6.32079,30.2962,-0.14013,1.03914,1169,329,-3.21458,-23.838,-0.0014938,0.00626513,0.000415443,0.00628731,-0.00151598,1.51746,0.00979128,6.18066,31.3353
6.58234,30.2962,-0.141556,1.04086,1175,329,-3.24735,-23.8775,-0.00153275,0.006345,0.00041353,0.00636665,-0.0015544,1.51849,0.0098179,6.44078,31.3371
6.84389,30.2962,-0.142519,1.04234,1181,329,-3.26936,-23.9114,-0.00156902,0.00640291,0.000391332,0.00642208,-0.00158819,1.52186,0.0103678,6.70137,31.3385
7.10544,30.2962,-0.142891,1.04348,1187,329,-3.27798,-23.9376,-0.00159341,0.00643839,0.000345942,0.00645326,-0.00160829,1.52783,0.0105684,6.96255,31.3397
7.36699,30.2962,-0.142774,1.04507,1193,329,-3.27531,-23.9741,-0.00162965,0.0064451,0.000291343,0.0064556,-0.00164015,1.53478,0.0100294,7.22421,31.3413
7.62854,30.2962,-0.143397,1.04741,1199,329,-3.28949,-24.0278,-0.00169762,0.00642911,0.000234035,0.00643584,-0.00170435,1.54203,0.0103358,7.48514,31.3436
7.89009,30.2962,-0.145275,1.05014,1205,329,-3.3326,-24.0904,-0.00178294,0.00638569,0.000175216,0.00638945,-0.00178669,1.54936,0.0109176,7.74481,31.3463
8.15164,30.2962,-0.146074,1.05194,1211,329,-3.35094,-24.1318,-0.00188586,0.00631662,0.00012991,0.00631867,-0.00188792,1.55496,0.0108835,8.00556,31.3481
8.41319,30.2962,-0.146058,1.05235,1217,329,-3.35055,-24.141,-0.00198261,0.00623811,0.000113285,0.00623967,-0.00198417,1.55702,0.0100477,8.26713,31.3485
8.67474,30.2962,-0.145903,1.05284,1223,329,-3.34705,-24.1522,-0.00205276,0.00616172,0.000130695,0.0061638,-0.00205484,1.55489,0.00997709,8.52883,31.349
8.93629,30.2962,-0.146175,1.05507,1229,329,-3.35322,-24.2036,-0.00208263,0.00608545,0.000188668,0.00608981,-0.00208699,1.54771,0.00981479,8.79011,31.3513
9.19784,30.2962,-0.146483,1.05714,1235,329,-3.36035,-24.2509,-0.00205439,0.00600263,0.000267412,0.0060115,-0.00206325,1.53765,0.00974085,9.05135,31.3533
9.45939,30.2962,-0.14717,1.05802,1241,329,-3.37613,-24.2712,-0.00200829,0.00591446,0.000353064,0.00593016,-0.00202399,1.52635,0.00912408,9.31222,31.3542
9.72094,30.2962,-0.148122,1.0591,1247,329,-3.39797,-24.2959,-0.00193967,0.00583402,0.000469482,0.00586227,-0.00196792,1.51069,0.00822169,9.57281,31.3553
9.98249,30.2962,-0.149128,1.06029,1253,329,-3.42107,-24.3232,-0.00182568,0.00575609,0.000606967,0.00580437,-0.00187396,1.49141,0.00762719,9.83336,31.3565
10.244,30.2962,-0.149628,1.06214,1259,329,-3.43246,-24.3657,-0.00161102,0.00567742,0.000744952,0.00575279,-0.00168638,1.46998,0.00802306,10.0944,31.3583
10.5056,30.2962,-0.149953,1.06361,1265,329,-3.43994,-24.3995,-0.00126251,0.00559143,0.000876304,0.0057017,-0.00137278,1.44562,0.00903241,10.3556,31.3598
10.7671,30.2962,-0.150416,1.06528,1271,329,-3.45053,-24.4377,-0.000786686,0.00548658,0.0010021,0.00564277,-0.000942874,1.41618,0.00995108,10.6167,31.3615
11.0287,30.2962,-0.149899,1.06798,1277,329,-3.43874,-24.4996,-0.000211453,0.00535725,0.001125,0.00557594,-0.000430139,1.3788,0.010753,10.8788,31.3642
-17.7418,30.0346,-0.120667,0.879281,617,335,-2.76815,-20.1709,-0.00115539,0.00278066,0.00072119,0.00290864,-0.00128337,1.39517,0.00776838,-17.8625,30.9139
-17.4802,30.0346,-0.120843,0.880675,623,335,-2.77218,-20.2028,-0.000861055,0.00281205,0.000651051,0.00292404,-0.000973038,1.40046,0.00775868,-17.6011,30.9153
-17.2187,30.0346,-0.12112,0.881769,629,335,-2.77848,-20.2279,-0.000741052,0.00287135,0.000594775,0.00296676,-0.000836461,1.41174,0.00716355,-17.3398,30.9164
-16.9571,30.0346,-0.121508,0.882515,635,335,-2.78743,-20.2451,-0.000742527,0.00295495,0.00056509,0.00303938,-0.000826962,1.42247,0.00664416,-17.0787,30.9172
-16.6956,30.0346,-0.120994,0.883256,641,335,-2.77563,-20.2621,-0.000806068,0.00306149,0.00055673,0.00314004,-0.000884613,1.43064,0.00839369,-16.8166,30.9179
-16.434,30.0346,-0.121447,0.885216,647,335,-2.78599,-20.307,-0.000872634,0.00318482,0.000562704,0.00326142,-0.000949226,1.43551,0.00803962,-16.5555,30.9199
-16.1725,30.0346,-0.121261,0.887413,653,335,-2.78172,-20.3574,-0.000907623,0.00331682,0.000570397,0.00339248,-0.000983285,1.43892,0.00794641,-16.2938,30.9221
-15.9109,30.0346,-0.121854,0.889293,659,335,-2.79537,-20.4005,-0.000915437,0.00345093,0.00057565,0.00352555,-0.000990054,1.44189,0.00693602,-16.0328,30.9239
-15.6494,30.0346,-0.122309,0.890654,665,335,-2.8058,-20.4318,-0.000911543,0.00357227,0.000577166,0.00364538,-0.000984645,1.44481,0.00636512,-15.7717,30.9253
-15.3878,30.0346,-0.122487,0.892157,671,335,-2.8099,-20.4662,-0.000922111,0.00369206,0.000600511,0.00376894,-0.000998984,1.44348,0.00635993,-15.5103,30.9268
-15.1263,30.0346,-0.122769,0.893679,677,335,-2.81635,-20.5012,-0.000908783,0.00380629,0.000639247,0.00389142,-0.000993912,1.4384,0.00667278,-15.2491,30.9283
-14.8647,30.0346,-0.12304,0.894843,683,335,-2.82254,-20.5279,-0.000879987,0.00391329,0.000685298,0.00400935,-0.00097604,1.43154,0.00700705,-14.9878,30.9295
-14.6032,30.0346,-0.123296,0.896056,689,335,-2.82842,-20.5557,-0.000837827,0.00400781,0.000732649,0.00411616,-0.000946179,1.42397,0.00754944,-14.7265,30.9307
-14.3417,30.0346,-0.123192,0.897569,695,335,-2.82604,-20.5904,-0.00078033,0.00408537,0.000782124,0.004208,-0.000902959,1.41527,0.00798742,-14.4648,30.9322
-14.0801,30.0346,-0.122945,0.898897,701,335,-2.8204,-20.6208,-0.000721451,0.00415678,0.000830022,0.00429414,-0.00085881,1.40679,0.00834675,-14.203,30.9335
-13.8186,30.0346,-0.123009,0.900207,707,335,-2.82184,-20.6509,-0.000659246,0.00422957,0.000871398,0.00438025,-0.000809923,1.39958,0.00857984,-13.9416,30.9348
-13.557,30.0346,-0.124022,0.902136,713,335,-2.84511,-20.6952,-0.000596587,0.00430676,0.000908962,0.00446984,-0.000759663,1.39328,0.0082755,-13.681,30.9368
-13.2955,30.0346,-0.124754,0.904223,719,335,-2.8619,-20.743,-0.000540526,0.00438016,0.000949016,0.00455685,-0.000717212,1.38673,0.00809568,-13.4202,30.9389
-13.0339,30.0346,-0.124828,0.906052,725,335,-2.86361,-20.785,-0.00052863,0.00444378,0.000995154,0.00463555,-0.000720399,1.38043,0.00789829,-13.1587,30.9407
-12.7724,30.0346,-0.125414,0.908126,731,335,-2.877,-20.8326,-0.000540522,0.00450331,0.0010338,0.00470697,-0.00074419,1.37628,0.00783552,-12.8978,30.9428
-12.5108,30.0346,-0.125927,0.910482,737,335,-2.88877,-20.8866,-0.000547022,0.00457005,0.00105739,0.00477994,-0.00075691,1.37485,0.00770198,-12.6367,30.9451
-12.2493,30.0346,-0.126137,0.912089,743,335,-2.89364,-20.9235,-0.00053522,0.00464891,0.00107554,0.0048632,-0.000749504,1.37414,0.00788588,-12.3754,30.9467
-11.9877,30.0346,-0.126183,0.91308,749,335,-2.89468,-20.9462,-0.000500196,0.00473939,0.00109729,0.00495991,-0.000720714,1.37247,0.00881014,-12.1139,30.9477
-11.7262,30.0346,-0.125754,0.914363,755,335,-2.88482,-20.9756,-0.000431951,0.00483951,0.00111601,0.00506604,-0.000658484,1.37053,0.0093633,-11.8519,30.949
-11.4646,30.0346,-0.124932,0.916239,761,335,-2.86599,-21.0187,-0.000317063,0.00494765,0.00111316,0.00517334,-0.000542753,1.37076,0.00956238,-11.5895,30.9509
-11.2031,30.0346,-0.124339,0.918504,767,335,-2.85239,-21.0706,-0.000229977,0.00506019,0.00109579,0.00527819,-0.000447972,1.37442,0.0096794,-11.3274,30.9531
-10.9415,30.0346,-0.124762,0.920168,773,335,-2.86209,-21.1088,-0.000203994,0.00517119,0.00107599,0.00537858,-0.00041138,1.38039,0.00870589,-11.0663,30.9548
-10.68,30.0346,-0.12485,0.921147,779,335,-2.86408,-21.1313,-0.000206218,0.00527956,0.00106043,0.00547742,-0.000404069,1.38634,0.00841324,-10.8048,30.9558
-10.4184,30.0346,-0.124836,0.922165,785,335,-2.86377,-21.1546,-0.000204749,0.00538094,0.00103894,0.00556793,-0.000391732,1.39273,0.00843034,-10.5432,30.9568
-10.1569,30.0346,-0.124674,0.923992,791,335,-2.86002,-21.1965,-0.000203247,0.00546104,0.0010026,0.00563326,-0.000375473,1.40068,0.00842485,-10.2815,30.9586
-9.8953,30.0346,-0.125142,0.926188,797,335,-2.87081,-21.2469,-0.000231644,0.00550956,0.000949042,0.00566237,-0.000384456,1.41115,0.00872917,-10.0204,30.9608
-9.63375,30.0346,-0.125039,0.927921,803,335,-2.86842,-21.2867,-0.000283632,0.00552886,0.000868353,0.00565582,-0.000410586,1.42562,0.0104578,-9.75879,30.9626
-9.3722,30.0346,-0.12369,0.928823,809,335,-2.83746,-21.3074,-0.00033081,0.0055301,0.00075965,0.00562696,-0.00042767,1.44397,0.012529,-9.49589,30.9635
-9.11065,30.0346,-0.123229,0.929515,815,335,-2.82693,-21.3232,-0.00036217,0.005518,0.000643843,0.00558767,-0.000431842,1.463,0.0142779,-9.23388,30.9642
-8.8491,30.0346,-0.123519,0.931177,821,335,-2.83355,-21.3614,-0.000411758,0.00547869,0.000545314,0.00552875,-0.000461815,1.47926,0.0127563,-8.97262,30.9658
-8.58755,30.0346,-0.12453,0.933736,827,335,-2.85675,-21.4201,-0.000464156,0.00540709,0.000471153,0.00544466,-0.000501724,1.49123,0.00953365,-8.71208,30.9684
-8.326,30.0346,-0.125613,0.935875,833,335,-2.88161,-21.4691,-0.000488475,0.00531372,0.000419151,0.00534385,-0.000518598,1.49905,0.00907687,-8.45162,30.9705
-8.06445,30.0346,-0.126268,0.937476,839,335,-2.89658,-21.5059,-0.000484168,0.00521679,0.000379003,0.00524188,-0.000509254,1.5047,0.00790429,-8.19072,30.9721
-7.8029,30.0346,-0.126316,0.938652,845,335,-2.89772,-21.5328,-0.000476199,0.00513913,0.000363824,0.00516261,-0.000499674,1.50636,0.00729302,-7.92922,30.9733
-7.54135,30.0346,-0.12568,0.93933,851,335,-2.88311,-21.5484,-0.000489086,0.00509206,0.000405408,0.00512136,-0.000518381,1.49866,0.00775046,-7.66703,30.974
-7.2798,30.0346,-0.125342,0.939836,857,335,-2.87538,-21.56,-0.000467298,0.00507258,0.00049931,0.00511722,-0.000511941,1.48162,0.00881044,-7.40515,30.9745
-7.01825,30.0346,-0.125991,0.941102,863,335,-2.89027,-21.5891,-0.000396702,0.00507534,0.000619723,0.00514465,-0.000466009,1.45942,0.00920978,-7.14425,30.9757
-6.7567,30.0346,-0.127085,0.942474,869,335,-2.91536,-21.6205,-0.000346787,0.00509838,0.000750429,0.0051999,-0.000448314,1.43632,0.00920375,-6.88379,30.9771
-6.49515,30.0346,-0.127675,0.944247,875,335,-2.92889,-21.6612,-0.000364168,0.00513884,0.000886158,0.00527802,-0.000503347,1.41501,0.00820242,-6.62283,30.9789
-6.2336,30.0346,-0.127444,0.945685,881,335,-2.92359,-21.6942,-0.000406328,0.0051957,0.0010152,0.005374,-0.000584626,1.39694,0.00807768,-6.36105,30.9803
-5.97205,30.0346,-0.127236,0.947271,887,335,-2.91883,-21.7306,-0.000436643,0.00526379,0.00111884,0.00547552,-0.000648377,1.38376,0.0081933,-6.09929,30.9819
-5.71051,30.0346,-0.12722,0.949229,893,335,-2.91847,-21.7755,-0.000475332,0.00533176,0.00119576,0.00556834,-0.000711918,1.37547,0.00829623,-5.83773,30.9839
-5.44896,30.0346,-0.127095,0.951766,899,335,-2.91562,-21.8337,-0.0005352,0.00539107,0.00124872,0.00564344,-0.000787569,1.37138,0.00834281,-5.57605,30.9864
-5.18741,30.0346,-0.126949,0.954876,905,335,-2.91225,-21.905,-0.000601558,0.00544292,0.00126793,0.00569812,-0.000856752,1.37218,0.00825579,-5.31435,30.9895
-4.92586,30.0346,-0.127039,0.957992,911,335,-2.91429,-21.9765,-0.000658894,0.00550126,0.0012558,0.00574743,-0.000905061,1.37723,0.00875953,-5.0529,30.9926
-4.66431,30.0346,-0.127768,0.960787,917,335,-2.931,-22.0406,-0.000718103,0.00556427,0.00122667,0.00579529,-0.000949122,1.38465,0.00831569,-4.79207,30.9954
-4.40276,30.0346,-0.127997,0.962632,923,335,-2.93627,-22.0829,-0.000767252,0.00562564,0.00119836,0.00584289,-0.000984504,1.39145,0.00748235,-4.53075,30.9973
-4.14121,30.0346,-0.12722,0.963523,929,335,-2.91843,-22.1034,-0.000804542,0.00568393,0.00118399,0.00589323,-0.00101384,1.39583,0.00753934,-4.26843,30.9982
-3.87966,30.0346,-0.12718,0.964627,935,335,-2.91752,-22.1287,-0.000840963,0.00573882,0.00118941,0.00594722,-0.00104937,1.39734,0.00820335,-4.00684,30.9993
-3.61811,30.0346,-0.127609,0.966285,941,335,-2.92738,-22.1667,-0.000880291,0.0057906,0.00120837,0.00600274,-0.00109243,1.39701,0.00825935,-3.74571,31.0009
-3.35656,30.0346,-0.12867,0.968319,947,335,-2.95175,-22.2134,-0.000928786,0.00584487,0.00123658,0.00606356,-0.00114747,1.39576,0.00754394,-3.48523,31.003
-3.09501,30.0346,-0.129136,0.970698,953,335,-2.96238,-22.268,-0.000977941,0.00590521,0.00127615,0.00613419,-0.00120692,1.39325,0.00695673,-3.22414,31.0053
-2.83346,30.0346,-0.129615,0.972793,959,335,-2.97338,-22.3161,-0.00101396,0.00597035,0.00131887,0.0062111,-0.00125471,1.39024,0.00754837,-2.96307,31.0074
-2.57191,30.0346,-0.129963,0.974952,965,335,-2.98139,-22.3656,-0.00103863,0.00603927,0.00137202,0.00629592,-0.00129529,1.38587,0.00877105,-2.70187,31.0096
-2.31036,30.0346,-0.129889,0.977138,971,335,-2.97968,-22.4157,-0.00108447,0.00610915,0.00143261,0.00638396,-0.00135927,1.38128,0.0100615,-2.44025,31.0118
-2.04881,30.0346,-0.130384,0.978852,977,335,-2.99101,-22.455,-0.00114976,0.00618156,0.00149131,0.00647331,-0.00144151,1.37761,0.010276,-2.17919,31.0135
-1.78726,30.0346,-0.130791,0.981047,983,335,-3.00034,-22.5054,-0.00119863,0.00625452,0.00153169,0.00655702,-0.00150113,1.37581,0.0101081,-1.91805,31.0157
-1.52571,30.0346,-0.131126,0.98263,989,335,-3.00807,-22.5417,-0.00123601,0.00632642,0.00154752,0.00663084,-0.00154043,1.37656,0.00926865,-1.65683,31.0173
-1.26416,30.0346,-0.13132,0.984226,995,335,-3.01248,-22.5783,-0.0012919,0.00639939,0.00156025,0.00670385,-0.00159635,1.37808,0.00883547,-1.39548,31.0189
-1.00261,30.0346,-0.131549,0.985778,1001,335,-3.01776,-22.6139,-0.00136176,0.00647404,0.00157675,0.00677942,-0.00166714,1.37949,0.0095908,-1.13416,31.0204
-0.741058,30.0346,-0.131613,0.98796,1007,335,-3.01925,-22.664,-0.00141939,0.00655107,0.00159508,0.00685843,-0.00172675,1.38044,0.0100488,-0.872671,31.0226
-0.479508,30.0346,-0.131892,0.990703,1013,335,-3.02564,-22.7269,-0.00145991,0.0066185,0.0016059,0.00692602,-0.00176744,1.38159,0.0100114,-0.6114,31.0253
-0.217958,30.0346,-0.132225,0.992962,1019,335,-3.03328,-22.7787,-0.00148125,0.00666462,0.00161367,0.00697264,-0.00178927,1.38219,0.00960885,-0.350183,31.0276
0.0435916,30.0346,-0.132385,0.995681,1025,335,-3.03694,-22.8411,-0.00150423,0.00668313,0.0016284,0.00699512,-0.00181622,1.3815,0.00848419,-0.088793,31.0303
0.305141,30.0346,-0.133095,0.997259,1031,335,-3.05325,-22.8773,-0.00151983,0.00668048,0.00165421,0.0070016,-0.00184095,1.37906,0.00810669,0.172046,31.0319
0.566691,30.0346,-0.134761,0.9983,1037,335,-3.09145,-22.9012,-0.00149947,0.00666059,0.00169454,0.00699849,-0.00183738,1.37397,0.00792585,0.431931,31.0329
0.828241,30.0346,-0.136117,0.999478,1043,335,-3.12254,-22.9282,-0.00142982,0.00661947,0.00173861,0.00697895,-0.0017893,1.36691,0.00841869,0.692124,31.0341
1.08979,30.0346,-0.135915,1.00157,1049,335,-3.1179,-22.9763,-0.00132698,0.00656662,0.00177463,0.00694723,-0.0017076,1.35952,0.0086079,0.953876,31.0362
1.35134,30.0346,-0.135383,1.00368,1055,335,-3.10575,-23.0246,-0.00123278,0.00650751,0.00180322,0.00690698,-0.00163225,1.35279,0.00854508,1.21596,31.0383
1.61289,30.0346,-0.135394,1.00537,1061,335,-3.10601,-23.0633,-0.00113629,0.00643963,0.00183228,0.0068595,-0.00155616,1.34553,0.00808023,1.4775,31.04
1.87444,30.0346,-0.136203,1.00735,1067,335,-3.12456,-23.1089,-0.00103573,0.00635573,0.00185835,0.00679665,-0.00147665,1.33784,0.00821175,1.73824,31.042
2.13599,30.0346,-0.137299,1.00959,1073,335,-3.14966,-23.1601,-0.000938868,0.00626527,0.00187301,0.00672313,-0.00139673,1.33104,0.00816266,1.99869,31.0442
2.39754,30.0346,-0.137762,1.01173,1079,335,-3.16033,-23.2092,-0.000826487,0.00618671,0.0018607,0.0066498,-0.00128958,1.32687,0.00815034,2.25978,31.0464
2.65909,30.0346,-0.138129,1.01383,1085,335,-3.16866,-23.2575,-0.000705056,0.00611182,0.00180654,0.00656098,-0.00115421,1.32711,0.00803855,2.52096,31.0485
2.92064,30.0346,-0.137927,1.01618,1091,335,-3.1641,-23.3114,-0.000627899,0.00602763,0.00171643,0.00644422,-0.00104449,1.3327,0.00759421,2.78271,31.0508
3.18219,30.0346,-0.137544,1.01845,1097,335,-3.15523,-23.3635,-0.00063214,0.0059379,0.00159362,0.00630404,-0.000998283,1.34496,0.00851833,3.04465,31.0531
3.44374,30.0346,-0.1374,1.02044,1103,335,-3.15199,-23.4092,-0.000688469,0.00586489,0.00143879,0.00616686,-0.000990442,1.36392,0.00911976,3.30634,31.0551
3.70529,30.0346,-0.137187,1.02221,1109,335,-3.14714,-23.4496,-0.000751931,0.00580568,0.00125728,0.00603847,-0.000984724,1.38771,0.00993885,3.5681,31.0568
3.96684,30.0346,-0.13683,1.02375,1115,335,-3.13898,-23.485,-0.000814419,0.00576053,0.00106001,0.0059272,-0.000981089,1.41484,0.00983189,3.83001,31.0584
4.22839,30.0346,-0.136644,1.02523,1121,335,-3.13466,-23.519,-0.000887022,0.00573314,0.000873049,0.00584634,-0.00100022,1.44186,0.0100415,4.09174,31.0599
4.48994,30.0346,-0.13723,1.02745,1127,335,-3.14809,-23.5699,-0.000976901,0.00572994,0.000716455,0.00580562,-0.00105258,1.46555,0.0105732,4.35271,31.0621
4.75149,30.0346,-0.1379,1.02972,1133,335,-3.16345,-23.622,-0.00107484,0.00575374,0.000594164,0.00580506,-0.00112615,1.48465,0.0117736,4.61359,31.0644
5.01304,30.0346,-0.138384,1.03158,1139,335,-3.17454,-23.6646,-0.00114668,0.00579604,0.00050613,0.00583275,-0.00118338,1.49841,0.0141687,4.87465,31.0662
5.27459,30.0346,-0.138475,1.03263,1145,335,-3.17666,-23.6888,-0.00119033,0.00586328,0.000450077,0.00589188,-0.00121894,1.50733,0.0156882,5.13611,31.0673
5.53614,30.0346,-0.138416,1.0333,1151,335,-3.17527,-23.704,-0.00124239,0.00596289,0.000426553,0.00598806,-0.00126755,1.51187,0.0150013,5.39772,31.0679
5.79769,30.0346,-0.138384,1.034,1157,335,-3.17462,-23.7201,-0.00129769,0.00608808,0.000421361,0.00611204,-0.00132165,1.51399,0.0129798,5.6593,31.0686
6.05924,30.0346,-0.138725,1.03523,1163,335,-3.18235,-23.7484,-0.00133904,0.00621855,0.000422018,0.00624204,-0.00136254,1.51519,0.0108407,5.92051,31.0699
6.32079,30.0346,-0.138943,1.03712,1169,335,-3.18743,-23.7918,-0.0013814,0.00632558,0.000432453,0.00634977,-0.00140559,1.51492,0.010999,6.18184,31.0718
6.58234,30.0346,-0.139592,1.03939,1175,335,-3.2023,-23.8439,-0.0014291,0.00640531,0.000437402,0.00642965,-0.00145344,1.5152,0.0109735,6.44275,31.074
6.84389,30.0346,-0.140167,1.04078,1181,335,-3.21549,-23.8758,-0.00147665,0.00646258,0.000419073,0.00648464,-0.00149871,1.51821,0.0119076,6.70372,31.0754
7.10544,30.0346,-0.140555,1.04159,1187,335,-3.22434,-23.8942,-0.00152734,0.00649868,0.000378612,0.0065165,-0.00154516,1.52376,0.0124515,6.96488,31.0762
7.36699,30.0346,-0.140774,1.04292,1193,335,-3.22942,-23.9248,-0.00159805,0.00650459,0.000329559,0.00651797,-0.00161143,1.53021,0.0113347,7.22621,31.0776
7.62854,30.0346,-0.141614,1.04561,1199,335,-3.24864,-23.9866,-0.00169644,0.00648676,0.000277104,0.00649613,-0.00170582,1.53699,0.0102313,7.48692,31.0803
