 "x_c",  "y_c",  "u_c",  "v_c",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "Xp",  "Yp"
-0.833149,1.28828,0.00384511,-0.0236482,0.000199377,-0.000601433,-0.000348581,0.000329851,-0.000731907,-0.358158,0.00786569,157,339,2.04452,12.5742,-0.829304,1.26463
-0.814342,1.28828,0.00381922,-0.0236615,-0.000372655,-0.000520724,-0.000327662,-0.000110768,-0.000782611,-0.67429,0.00774776,167,339,2.03074,12.5812,-0.810523,1.26462
-0.795535,1.28828,0.00376076,-0.0236784,-0.000954217,-0.000407097,-0.000301482,-0.000273562,-0.00108775,-1.15384,0.00777089,177,339,1.99967,12.5902,-0.791775,1.2646
-0.776728,1.28828,0.00370945,-0.0236967,-0.001502,-0.000269742,-0.000276446,-0.000210566,-0.00156118,-1.35992,0.00768366,187,339,1.97239,12.5999,-0.773019,1.26458
-0.757921,1.28828,0.00365344,-0.023707,-0.0019546,-0.000123216,-0.000240597,-9.21348e-05,-0.00198568,-1.44233,0.00785542,197,339,1.9426,12.6054,-0.754268,1.26457
-0.739114,1.28828,0.00354826,-0.0236905,-0.00227147,3.42873e-05,-0.000187712,4.94691e-05,-0.00228666,-1.49009,0.00812265,207,339,1.88667,12.5967,-0.735566,1.26459
-0.720307,1.28828,0.00348665,-0.0236625,-0.00242278,0.000199703,-0.000137108,0.000206852,-0.00242993,-1.5187,0.0082239,217,339,1.85392,12.5818,-0.716821,1.26462
-0.7015,1.28828,0.00342943,-0.0236236,-0.0023608,0.000371293,-0.000115167,0.000376139,-0.00236565,-1.52874,0.0082679,227,339,1.82349,12.5611,-0.698071,1.26465
-0.682693,1.28828,0.00339169,-0.0236279,-0.00207416,0.000534026,-0.000129351,0.000540426,-0.00208056,-1.52136,0.00809037,237,339,1.80343,12.5634,-0.679302,1.26465
-0.663886,1.28828,0.003359,-0.0236066,-0.00158397,0.000678115,-0.000178791,0.000692159,-0.00159802,-1.49241,0.00804285,247,339,1.78605,12.5521,-0.660527,1.26467
-0.645079,1.28828,0.00331906,-0.023608,-0.000933556,0.000798685,-0.000260796,0.000837097,-0.000971968,-1.42456,0.00796753,257,339,1.7648,12.5528,-0.64176,1.26467
-0.626272,1.28828,0.00328451,-0.0236251,-0.000205669,0.000899898,-0.000352017,0.00100247,-0.000308237,-1.28727,0.00774579,267,339,1.74642,12.5619,-0.622988,1.26465
-0.607465,1.28828,0.0032604,-0.0236019,0.000562488,0.000984787,-0.000429779,0.00125248,0.000294791,-1.01373,0.00753,277,339,1.7336,12.5496,-0.604205,1.26468
-0.588658,1.28828,0.0032515,-0.0235628,0.00133544,0.0010591,-0.000508077,0.0017238,0.000670741,-0.652637,0.00739003,287,339,1.7289,12.5288,-0.585407,1.26472
-0.569852,1.28828,0.00328278,-0.0235485,0.0020336,0.00113229,-0.0005722,0.0023113,0.000854585,-0.451836,0.00723249,297,339,1.74551,12.5212,-0.566569,1.26473
-0.551045,1.28828,0.00335843,-0.023536,0.00259491,0.00121133,-0.000596656,0.00281667,0.000989575,-0.355849,0.00721923,307,339,1.78573,12.5145,-0.547686,1.26474
-0.532238,1.28828,0.00345428,-0.0235603,0.00298139,0.00130371,-0.000596973,0.00317213,0.00111298,-0.309256,0.00736471,317,339,1.83669,12.5274,-0.528783,1.26472
-0.513431,1.28828,0.00359329,-0.0236373,0.00316954,0.00141586,-0.00058466,0.00334658,0.00123881,-0.29404,0.00770846,327,339,1.91061,12.5684,-0.509837,1.26464
-0.494624,1.28828,0.00372759,-0.023681,0.00316079,0.00154729,-0.000554462,0.00333295,0.00137513,-0.301069,0.0080035,337,339,1.98203,12.5916,-0.490896,1.2646
-0.475817,1.28828,0.00380272,-0.0236894,0.00297305,0.00169448,-0.000521197,0.00315859,0.00150894,-0.341995,0.00823827,347,339,2.02196,12.5961,-0.472014,1.26459
-0.45701,1.28828,0.00387527,-0.0236819,0.00262802,0.00184819,-0.000486894,0.00286188,0.00161433,-0.447778,0.00832764,357,339,2.06053,12.5921,-0.453134,1.2646
-0.438203,1.28828,0.00393582,-0.0237075,0.0021965,0.00200107,-0.000428334,0.00253812,0.00165945,-0.673255,0.0102625,367,339,2.09275,12.6057,-0.434267,1.26457
-0.419396,1.28828,0.00396893,-0.023711,0.00174049,0.00214047,-0.000327059,0.00232384,0.00155712,-1.05981,0.0114314,377,339,2.11034,12.6075,-0.415427,1.26457
-0.400589,1.28828,0.00397817,-0.0237166,0.00128838,0.0022656,-0.000182714,0.00229865,0.00125533,-1.39187,0.0124398,387,339,2.11526,12.6105,-0.396611,1.26456
-0.381782,1.28828,0.00395803,-0.0237251,0.00086822,0.00237268,-1.87007e-06,0.00237269,0.000868218,-1.56955,0.0130695,397,339,2.10455,12.6151,-0.377824,1.26455
-0.362975,1.28828,0.00391131,-0.0237761,0.000517088,0.00244747,0.000184408,0.00246493,0.00049963,1.4764,0.0129656,407,339,2.07971,12.6422,-0.359063,1.2645
-0.344168,1.28828,0.00387636,-0.023759,0.000274769,0.00248738,0.000328141,0.00253502,0.000227129,1.42662,0.0121065,417,339,2.06112,12.6331,-0.340291,1.26452
-0.325361,1.28828,0.00385822,-0.0237512,0.00010449,0.00248651,0.000423659,0.00255962,3.13832e-05,1.39992,0.0109077,427,339,2.05148,12.6289,-0.321503,1.26453
-0.306554,1.28828,0.00383773,-0.0236441,-3.59508e-05,0.00244296,0.000481323,0.00253313,-0.000126128,1.38559,0.00920104,437,339,2.0406,12.5719,-0.302716,1.26463
-0.287747,1.28828,0.00391464,-0.0235923,-0.000135312,0.00234766,0.000468021,0.00243295,-0.000220601,1.39054,0.0127166,447,339,2.08149,12.5444,-0.283832,1.26469
-0.26894,1.28828,0.00395085,-0.0234447,-0.000242567,0.00219574,0.000401172,0.00226004,-0.000306875,1.41185,0.02006,457,339,2.10073,12.466,-0.264989,1.26483
-0.250133,1.28828,0.00396417,-0.0233754,-0.000405597,0.00199066,0.000305198,0.00202892,-0.000443858,1.44608,0.0242135,467,339,2.10782,12.4291,-0.246169,1.2649
-0.231326,1.28828,0.00392853,-0.0231664,-0.000631795,0.00173685,0.000166258,0.00174846,-0.000643407,1.50106,0.0264272,477,339,2.08888,12.318,-0.227397,1.26511
-0.212519,1.28828,0.00387033,-0.0231431,-0.000926509,0.00144498,2.80385e-06,0.00144498,-0.000926512,1.56961,0.0271929,487,339,2.05792,12.3056,-0.208649,1.26514
-0.193712,1.28828,0.00379182,-0.0231378,-0.00126699,0.00113698,-0.000154065,0.00114681,-0.00127682,-1.50706,0.02566,497,339,2.01617,12.3028,-0.18992,1.26514
-0.174905,1.28828,0.00375089,-0.0232045,-0.00160937,0.000829984,-0.000275553,0.000860723,-0.00164011,-1.4597,0.0220846,507,339,1.99442,12.3383,-0.171154,1.26507
-0.156098,1.28828,0.00375956,-0.0233031,-0.00192096,0.000536735,-0.000351109,0.000585911,-0.00197013,-1.43164,0.0172355,517,339,1.99904,12.3907,-0.152338,1.26497
-0.137291,1.28828,0.00385828,-0.0235293,-0.00215343,0.000265512,-0.00037943,0.000323632,-0.00221155,-1.4188,0.00880209,527,339,2.05152,12.5109,-0.133433,1.26475
-0.118484,1.28828,0.00380123,-0.0234667,-0.00224281,1.53114e-05,-0.000346055,6.71539e-05,-0.00229465,-1.42209,0.0074397,537,339,2.02118,12.4776,-0.114683,1.26481
-0.099677,1.28828,0.00378344,-0.0235026,-0.00217182,-0.000208721,-0.000249568,-0.000177491,-0.00220305,-1.4463,0.00767324,547,339,2.01174,12.4968,-0.0958936,1.26478
-0.08087,1.28828,0.00370102,-0.0235267,-0.00195827,-0.000396062,-0.000113501,-0.000387858,-0.00196647,-1.49865,0.00804168,557,339,1.96788,12.5096,-0.077169,1.26475
-0.062063,1.28828,0.00360758,-0.023522,-0.00163552,-0.000543305,4.7988e-05,-0.0005412,-0.00163763,1.52697,0.00831287,567,339,1.91819,12.5071,-0.0584555,1.26476
-0.0432561,1.28828,0.0034991,-0.0234891,-0.00122638,-0.000639179,0.000204412,-0.000575029,-0.00129053,1.2667,0.00849724,577,339,1.86053,12.4896,-0.0397569,1.26479
-0.0244491,1.28828,0.0034106,-0.0234432,-0.000764605,-0.000679706,0.000339249,-0.000380261,-0.00106405,0.847639,0.00861779,587,339,1.81346,12.4652,-0.0210385,1.26483
-0.00564209,1.28828,0.00335814,-0.0233858,-0.000308596,-0.000666251,0.000456155,2.53256e-06,-0.00097738,0.598589,0.00856967,597,339,1.78557,12.4346,-0.00228395,1.26489
0.0131649,1.28828,0.00338386,-0.0233211,0.000135373,-0.000604965,0.000520191,0.000403659,-0.000873251,0.476163,0.0084889,607,339,1.79923,12.4002,0.0165487,1.26496
0.0319719,1.28828,0.0034548,-0.02326,0.000537246,-0.00051289,0.000542777,0.000767362,-0.000743006,0.40099,0.00823128,617,339,1.83696,12.3677,0.0354267,1.26502
0.0507788,1.28828,0.00356545,-0.0231847,0.000826295,-0.000397451,0.000564414,0.00104686,-0.000618015,0.372537,0.00796502,627,339,1.89581,12.3277,0.0543443,1.26509
0.0695858,1.28828,0.00364144,-0.0231585,0.00097759,-0.00027396,0.00057087,0.00119886,-0.000495231,0.369774,0.00782069,637,339,1.93625,12.3138,0.0732273,1.26512
0.0883928,1.28828,0.00370653,-0.023123,0.00101265,-0.000164689,0.000564742,0.00123974,-0.00039178,0.382329,0.00760944,647,339,1.97085,12.2949,0.0920993,1.26516
0.1072,1.28828,0.00373488,-0.0231028,0.000962497,-8.59735e-05,0.000564293,0.00120849,-0.000331965,0.411091,0.00768892,657,339,1.9859,12.2842,0.110935,1.26518
0.126007,1.28828,0.00374774,-0.0230693,0.000850575,-4.19101e-05,0.000573004,0.0011306,-0.000321936,0.454566,0.00766424,667,339,1.99276,12.2664,0.129754,1.26521
0.144814,1.28828,0.00374269,-0.0230297,0.000728313,-3.40516e-05,0.000587076,0.0010471,-0.000352839,0.49746,0.00762969,677,339,1.99003,12.2453,0.148556,1.26525
0.163621,1.28828,0.00372639,-0.0229874,0.000640204,-5.79214e-05,0.000605954,0.000990444,-0.000408162,0.524085,0.00758187,687,339,1.98137,12.2228,0.167347,1.26529
0.182428,1.28828,0.00369551,-0.0229623,0.000613894,-0.000102467,0.000623811,0.000975043,-0.000463615,0.524789,0.00767381,697,339,1.96495,12.2094,0.186123,1.26532
0.201235,1.28828,0.00366107,-0.0229316,0.000665236,-0.000164707,0.000644108,0.00101647,-0.000515945,0.499234,0.00767519,707,339,1.94665,12.1931,0.204896,1.26535
0.220042,1.28828,0.0036481,-0.0229274,0.000788801,-0.000248754,0.000669984,0.00111738,-0.000577331,0.455958,0.00774376,717,339,1.93976,12.1909,0.22369,1.26535
0.238849,1.28828,0.00365005,-0.0228844,0.000945441,-0.000346541,0.000699917,0.00125191,-0.000653014,0.412722,0.00784118,727,339,1.94078,12.168,0.242499,1.26539
0.257656,1.28828,0.00366635,-0.0228489,0.00107955,-0.000442082,0.000733766,0.00137573,-0.000738268,0.383651,0.00798882,737,339,1.94944,12.1492,0.261322,1.26543
0.276463,1.28828,0.00370102,-0.0228181,0.00115445,-0.000515715,0.000775056,0.0014587,-0.000819963,0.374068,0.00806359,747,339,1.96791,12.1328,0.280164,1.26546
0.29527,1.28828,0.0037568,-0.0227832,0.00114506,-0.00054984,0.000826712,0.00148152,-0.000886291,0.386505,0.00807862,757,339,1.99756,12.1142,0.299026,1.26549
0.314077,1.28828,0.00383762,-0.0227712,0.00104839,-0.000533918,0.000891111,0.00144888,-0.000934403,0.422373,0.00798943,767,339,2.04055,12.1079,0.317914,1.26551
0.332884,1.28828,0.00389593,-0.0227677,0.000887549,-0.000471793,0.000960668,0.00138467,-0.000968912,0.477528,0.00812138,777,339,2.07156,12.106,0.336779,1.26551
0.351691,1.28828,0.00391693,-0.0227119,0.00068672,-0.000369418,0.0010248,0.0013115,-0.0009942,0.547495,0.00829593,787,339,2.08267,12.0763,0.355607,1.26557
0.370498,1.28828,0.00392704,-0.0226585,0.000457797,-0.000241057,0.00107053,0.00123448,-0.00101774,0.627647,0.00862697,797,339,2.08807,12.048,0.374425,1.26562
0.389304,1.28828,0.00392405,-0.0225875,0.000220044,-0.000104186,0.00108582,0.00115579,-0.00103993,0.711295,0.00895547,807,339,2.08651,12.0102,0.393229,1.26569
0.408111,1.28828,0.00386895,-0.0225121,1.5955e-05,2.33286e-05,0.00107542,0.00109507,-0.00105578,0.787112,0.00923389,817,339,2.05719,11.9701,0.41198,1.26577
0.426918,1.28828,0.00379503,-0.0224256,-0.000134424,0.000134092,0.00104028,0.00104875,-0.00104908,0.849573,0.00948695,827,339,2.01791,11.9241,0.430713,1.26585
0.445725,1.28828,0.00374452,-0.0223518,-0.000219926,0.000222096,0.000985937,0.00101149,-0.00100932,0.895657,0.00968599,837,339,1.99103,11.8848,0.44947,1.26593
0.464532,1.28828,0.00372145,-0.0222745,-0.000233117,0.000283627,0.000924155,0.000984848,-0.000934338,0.921706,0.00979691,847,339,1.97878,11.8437,0.468254,1.266
0.483339,1.28828,0.00372317,-0.0221855,-0.000180229,0.000320667,0.000856206,0.000962303,-0.000821865,0.927683,0.00972554,857,339,1.97971,11.7964,0.487063,1.26609
0.502146,1.28828,0.00375841,-0.0221289,-8.04674e-05,0.000339804,0.000778008,0.000935555,-0.000676218,0.917298,0.00938122,867,339,1.99844,11.7663,0.505905,1.26615
0.520953,1.28828,0.00380019,-0.0221278,4.6741e-05,0.000334517,0.000699945,0.000905211,-0.000523953,0.886771,0.00901855,877,339,2.02062,11.7657,0.524754,1.26615
0.53976,1.28828,0.00384772,-0.022091,0.000163763,0.000302157,0.000636244,0.000872956,-0.000407036,0.839565,0.00855515,887,339,2.04587,11.7462,0.543608,1.26619
0.558567,1.28828,0.00386631,-0.0220799,0.000250893,0.000249704,0.00059243,0.000842729,-0.000342132,0.784897,0.00796335,897,339,2.05579,11.7403,0.562434,1.2662
0.577374,1.28828,0.00386069,-0.0220823,0.000322021,0.000188456,0.000566454,0.000825616,-0.000315139,0.726721,0.00758119,907,339,2.05281,11.7415,0.581235,1.2662
0.596181,1.28828,0.00385564,-0.0220729,0.000505479,0.000119682,0.000501514,0.000849913,-0.000224752,0.601804,0.00756921,917,339,2.0501,11.7366,0.600037,1.26621
0.614988,1.28828,0.00385598,-0.0220362,0.000732203,1.88345e-05,0.000466582,0.00096282,-0.000211782,0.459052,0.00773625,927,339,2.05028,11.717,0.618844,1.26624
0.633795,1.28828,0.00386861,-0.0219901,0.000961281,-5.82866e-05,0.000452344,0.00113304,-0.000230042,0.362884,0.00793075,937,339,2.05701,11.6925,0.637664,1.26629
0.652602,1.28828,0.00388411,-0.0219493,0.00129264,-0.000134503,0.000425833,0.00141004,-0.000251905,0.269018,0.00819305,947,339,2.06523,11.6708,0.656486,1.26633
0.671409,1.28828,0.00390041,-0.021933,0.00163244,-0.000203111,0.000348927,0.00169653,-0.000267202,0.181655,0.00844032,957,339,2.07394,11.6621,0.67531,1.26635
0.690216,1.28828,0.00389857,-0.0219194,0.00188013,-0.000394105,0.000304398,0.00192016,-0.000434142,0.13078,0.0086829,967,339,2.07293,11.6549,0.694115,1.26636
0.709023,1.28828,0.00390833,-0.021874,0.00208305,-0.000597313,0.000199269,0.00209779,-0.000612046,0.0738031,0.00890862,977,339,2.07814,11.6308,0.712932,1.2664
0.72783,1.28828,0.00392761,-0.0218299,0.00211598,-0.000702688,0.000154661,0.00212444,-0.000711149,0.0546513,0.00908177,987,339,2.08838,11.6074,0.731758,1.26645
0.746637,1.28828,0.00440559,-0.0221417,0.00205479,-0.000872201,0.0001432,0.00206178,-0.00087919,0.0487685,0.0198334,997,339,2.34251,11.7731,0.751043,1.26614
0.765444,1.28828,0.00444381,-0.0220149,0.00187655,-0.00101335,0.000191414,0.00188917,-0.00102597,0.065852,0.0302079,1007,339,2.36286,11.7057,0.769888,1.26626
0.784251,1.28828,0.00461014,-0.022003,0.00159439,-0.00112206,0.000263146,0.00161964,-0.00114732,0.0956861,0.0363912,1017,339,2.45127,11.6994,0.788861,1.26628
0.859479,1.28828,0.00387687,-0.0217042,0.000337589,-0.00118552,0.000577934,0.000532054,-0.00137999,0.324582,0.0360943,1057,339,2.06138,11.5405,0.863356,1.26657
0.878286,1.28828,0.00392853,-0.0217134,-1.66381e-05,-0.00114756,0.000696365,0.000314936,-0.00147913,0.444386,0.0280072,1067,339,2.08889,11.5454,0.882215,1.26656
0.897093,1.28828,0.00403253,-0.0217064,-0.000236209,-0.0010284,0.000768002,0.000231825,-0.00149643,0.547315,0.00999559,1077,339,2.14421,11.5417,0.901125,1.26657
0.9159,1.28828,0.00403115,-0.0214847,-0.000265999,-0.000920516,0.000797383,0.000268669,-0.00145518,0.590671,0.00873407,1087,339,2.14346,11.4238,0.919931,1.26679
0.934707,1.28828,0.00406536,-0.0214064,-0.000209913,-0.00079158,0.000793661,0.000344524,-0.00134602,0.609773,0.00845398,1097,339,2.16159,11.3822,0.938772,1.26687
0.953514,1.28828,0.00407615,-0.0213555,-3.58351e-05,-0.000669444,0.000711458,0.000426166,-0.00113145,0.575934,0.0081531,1107,339,2.16737,11.3551,0.95759,1.26692
0.972321,1.28828,0.00406099,-0.0213418,3.09724e-05,-0.000649183,0.000525355,0.000316715,-0.000934925,0.498151,0.00802604,1117,339,2.1593,11.3478,0.976382,1.26694
0.991128,1.28828,0.0040525,-0.0213144,-0.000112295,-0.000797879,0.000199228,-5.86045e-05,-0.000851569,0.263237,0.00826287,1127,339,2.15475,11.3332,0.99518,1.26696
1.00993,1.28828,0.00403115,-0.0212733,-0.000570345,-0.000839121,-0.00013927,-0.000511196,-0.00089827,-0.401618,0.0095893,1137,339,2.14347,11.3114,1.01397,1.267
-1.04003,1.26947,0.00346882,-0.0241145,-0.00132492,0.00118594,0.000415694,0.00125297,-0.00139196,1.41092,0.00743337,47,349,1.84443,12.8221,-1.03656,1.24536
-1.02122,1.26947,0.00344497,-0.0240362,-0.000708379,0.000921329,0.000355832,0.000995634,-0.000782684,1.36493,0.00739797,57,349,1.83175,12.7805,-1.01777,1.24543
-1.00241,1.26947,0.00343818,-0.0239687,-4.53519e-05,0.000737033,0.000304903,0.000841822,-0.00015014,1.23976,0.00732824,67,349,1.82814,12.7446,-0.998974,1.2455
-0.983605,1.26947,0.00345683,-0.0239164,0.000616661,0.000595499,0.000229662,0.000835986,0.000376175,0.762378,0.00726414,77,349,1.83806,12.7168,-0.980148,1.24555
-0.964798,1.26947,0.00347104,-0.0238723,0.0011751,0.00046132,0.000140971,0.00120193,0.000434487,0.188094,0.00726435,87,349,1.84561,12.6933,-0.961327,1.2456
-0.945991,1.26947,0.00351265,-0.0238621,0.00155211,0.000327784,3.7552e-05,0.00155327,0.000326633,0.030633,0.00724564,97,349,1.86773,12.6879,-0.942478,1.24561
-0.927184,1.26947,0.00357017,-0.0238645,0.00172042,0.000199907,-7.54349e-05,0.00172416,0.000196174,-0.0494495,0.00732662,107,349,1.89832,12.6892,-0.923614,1.24561
-0.908377,1.26947,0.00365133,-0.023861,0.00168848,8.56934e-05,-0.000181153,0.0017087,6.54741e-05,-0.111155,0.00748862,117,349,1.94148,12.6873,-0.904726,1.24561
-0.88957,1.26947,0.00373594,-0.0238569,0.00152688,-1.148e-05,-0.000270953,0.00157321,-5.78079e-05,-0.169344,0.00753564,127,349,1.98647,12.6851,-0.885834,1.24561
-0.870763,1.26947,0.00381523,-0.023847,0.00119721,-9.07241e-05,-0.000334352,0.00127883,-0.00017235,-0.239448,0.00740889,137,349,2.02863,12.6799,-0.866948,1.24562
-0.851956,1.26947,0.00388488,-0.0238378,0.000741118,-0.000140658,-0.000366921,0.000873827,-0.000273367,-0.347044,0.00740311,147,349,2.06566,12.675,-0.848071,1.24563
-0.833149,1.26947,0.00387742,-0.0237841,0.00020127,-0.000153284,-0.00037946,0.000442821,-0.000394835,-0.566873,0.00749305,157,349,2.06169,12.6464,-0.829272,1.24569
-0.814342,1.26947,0.00383552,-0.0237675,-0.000377407,-0.000122888,-0.000377554,0.000148277,-0.000648571,-0.94795,0.00777035,167,349,2.03942,12.6376,-0.810507,1.2457
-0.795535,1.26947,0.00378851,-0.0237832,-0.000963563,-5.81539e-05,-0.000365058,7.06991e-05,-0.00109242,-1.23148,0.0081428,177,349,2.01442,12.646,-0.791747,1.24569
-0.776728,1.26947,0.00375089,-0.0238013,-0.00151577,3.33812e-05,-0.00034791,0.000107928,-0.00159032,-1.35972,0.0080389,187,349,1.99441,12.6556,-0.772977,1.24567
-0.757921,1.26947,0.0037145,-0.0237994,-0.00197517,0.000139729,-0.000317218,0.000186284,-0.00202173,-1.42508,0.00802199,197,349,1.97507,12.6546,-0.754207,1.24567
-0.739114,1.26947,0.00363892,-0.0237947,-0.00229779,0.000264939,-0.0002692,0.000292912,-0.00232576,-1.46726,0.00782852,207,349,1.93487,12.652,-0.735475,1.24568
-0.720307,1.26947,0.0035631,-0.0237733,-0.00245268,0.000405979,-0.000222572,0.000423205,-0.0024699,-1.49356,0.00782253,217,349,1.89457,12.6407,-0.716744,1.2457
-0.7015,1.26947,0.00350943,-0.0237768,-0.00239606,0.000560686,-0.000200274,0.00057419,-0.00240956,-1.50347,0.00787055,227,349,1.86603,12.6425,-0.697991,1.24569
-0.682693,1.26947,0.00345052,-0.0237717,-0.00211431,0.000709705,-0.000206767,0.000724763,-0.00212937,-1.4981,0.00770533,237,349,1.8347,12.6398,-0.679243,1.2457
-0.663886,1.26947,0.00339754,-0.0237586,-0.00162319,0.0008427,-0.000244737,0.000866755,-0.00164724,-1.47282,0.00772942,247,349,1.80654,12.6329,-0.660489,1.24571
-0.645079,1.26947,0.00335114,-0.0237453,-0.000965889,0.000952312,-0.000315289,0.00100281,-0.00101638,-1.41199,0.00764021,257,349,1.78186,12.6258,-0.641728,1.24573
-0.626272,1.26947,0.00330132,-0.0237233,-0.000230386,0.00103981,-0.000397259,0.00115382,-0.000344396,-1.29131,0.0074002,267,349,1.75538,12.6141,-0.622971,1.24575
-0.607465,1.26947,0.00326339,-0.0237056,0.000546097,0.0011054,-0.000469014,0.00137181,0.000279691,-1.05423,0.00719359,277,349,1.73519,12.6047,-0.604202,1.24577
-0.588658,1.26947,0.00324456,-0.023661,0.00132748,0.0011552,-0.000546118,0.00179421,0.000688473,-0.707179,0.00705471,287,349,1.72518,12.581,-0.585414,1.24581
-0.569852,1.26947,0.00328112,-0.0236509,0.00203017,0.00119805,-0.000613096,0.00235505,0.000873171,-0.487283,0.00691919,297,349,1.74462,12.5756,-0.56657,1.24582
-0.551045,1.26947,0.00336951,-0.0236507,0.00259257,0.00124326,-0.0006448,0.00285115,0.000984679,-0.381387,0.00701228,307,349,1.79163,12.5755,-0.547675,1.24582
-0.532238,1.26947,0.00347219,-0.0236729,0.00297674,0.00129966,-0.000655335,0.00320244,0.00107395,-0.331685,0.00727214,317,349,1.84623,12.5873,-0.528765,1.2458
-0.513431,1.26947,0.00362686,-0.0237303,0.00316116,0.00137596,-0.000654284,0.00337528,0.00116184,-0.316269,0.00762122,327,349,1.92845,12.6178,-0.509804,1.24574
-0.494624,1.26947,0.00377873,-0.0237815,0.00315459,0.00147323,-0.00063414,0.00336694,0.00126088,-0.32313,0.0079792,337,349,2.00923,12.645,-0.490845,1.24569
-0.475817,1.26947,0.00384341,-0.023803,0.00297539,0.0015905,-0.00060682,0.00320366,0.00136224,-0.359796,0.00818218,347,349,2.0436,12.6565,-0.471973,1.24567
-0.45701,1.26947,0.00391211,-0.0238182,0.00263695,0.00171718,-0.000573253,0.00291199,0.00144214,-0.447346,0.00832791,357,349,2.08013,12.6645,-0.453097,1.24565
-0.438203,1.26947,0.00396469,-0.0239018,0.00221018,0.0018461,-0.000510227,0.00256987,0.00148641,-0.614046,0.0106982,367,349,2.10808,12.709,-0.434238,1.24557
-0.419396,1.26947,0.00399878,-0.0239158,0.00175916,0.001964,-0.000400973,0.00227543,0.00144774,-0.910439,0.0120692,377,349,2.12621,12.7164,-0.415397,1.24556
-0.400589,1.26947,0.00399488,-0.0239197,0.00130833,0.00207372,-0.000247786,0.00214694,0.00123512,-1.2835,0.0129499,387,349,2.12415,12.7185,-0.396594,1.24555
-0.381782,1.26947,0.00395763,-0.0239381,0.000884061,0.00217109,-5.39007e-05,0.00217334,0.000881808,-1.52901,0.013414,397,349,2.10434,12.7283,-0.377824,1.24553
